-0.000551671891485861 0.136447975882689
-0.00155212066837118 0.384181643291682
-0.00255256944525661 0.611655556666251
-0.00355301822214205 0.784922277452502
-0.00455346699902759 0.9367318192847
-0.00555391577591302 1.07036348494128
-0.00655436455279834 1.20922916763297
-0.00755481332968377 1.37078434874752
-0.00855526210656921 1.56038773176973
-0.00955571088345475 1.78239370316907
-0.0105561596603402 2.0021189143291
-0.0115566084372255 2.2471495679232
-0.0125570572141109 2.45991353878865
-0.0135575059909964 2.66007034668534
-0.0145579547678819 2.83480015547995
-0.0155584035447662 2.99614834382314
-0.0165588523216516 3.1264355139704
-0.0175593010985371 3.27994689892914
-0.0185597498754225 3.43048307720387
-0.019560198652308 3.59867478595152
-0.0205606474291935 3.78094328306724
-0.0215610962060789 3.97547380644397
-0.0225615449829643 4.18530580146726
-0.0235619937598497 4.39069033312048
-0.0245624425367351 4.59781723033678
-0.0255628913136206 4.79217767112864
-0.0265633400905059 4.96067751751021
-0.0275637888673913 5.12827766857688
-0.0285642376442768 5.28537020301923
-0.0295646864211623 5.42875929679356
-0.0305651351980477 5.56218932046654
-0.0315655839749333 5.70712662124062
-0.0325660327518186 5.86010721937751
-0.033566481528704 6.00135839055422
-0.0345669303055894 6.17254073786162
-0.0355673790824749 6.34691608031114
-0.0365678278593602 6.51938721569746
-0.0375682766362456 6.69907528204672
-0.0385687254131311 6.89447527562355
-0.0395691741900165 7.06463572853389
-0.040569622966902 7.24237416995814
-0.0415700717437875 7.39894580413828
-0.0425705205206729 7.55682101861338
-0.0435709692975583 7.70971010859696
-0.0445714180744438 7.85390883371848
-0.0455718668513292 7.99085908794896
-0.0465723156282146 8.12076048006782
-0.0475727644050999 8.2535170099447
-0.0485732131819854 8.38466234186473
-0.0495736619588708 8.51486328234349
-0.0505741107357554 8.6404832550647
-0.0515745595126408 8.76811440552573
-0.0525750082895262 8.89038909166179
-0.0535754570664115 9.01552151403429
-0.054575905843297 9.15946858526563
-0.0555763546201824 9.28646029733982
-0.0565768033970678 9.41968148524994
-0.0575772521739534 9.55122314765321
-0.0585777009508387 9.69259013627897
-0.0595781497277241 9.8183845123641
-0.0605785985046097 9.94435701665074
-0.0615790472814951 10.0839657478724
-0.0625794960583805 10.1958728225754
-0.0635799448352659 10.3192198698363
-0.0645803936121513 10.4319788767095
-0.0655808423890367 10.5383121331102
-0.0665812911659222 10.6523029076208
-0.0675817399428075 10.7503491429036
-0.068582188719693 10.8505252856771
-0.0695826374965784 10.9487600822781
-0.0705830862734639 11.0368025328797
-0.0715835350503494 11.1261849857092
-0.0725839838272349 11.195219034991
-0.0735844326041202 11.277492031991
-0.0745848813810056 11.2705653651408
-0.075585330157891 10.8986465100649
-0.0765857789347765 9.78438696312603
-0.0775862277116618 8.41366616868204
-0.0785866764885472 7.58010159957866
-0.0795871252654327 6.84750539372056
-0.0805875740423182 6.14471284719996
-0.0815880228192036 6.15027106240788
-0.082588471596089 6.31071334539274
-0.0835889203729745 6.44584332631531
-0.0845893691498588 6.56954277158673
-0.0855898179267442 6.60690961987489
